Name,Year,Team,Position,Age,Games,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Fumbles_Lost,2PM,2PP,Fantasy_PPR,Fantasy_PPR_NextYear,Team_NextYear
Malik Taylor,2021,GNB,WR,26,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,14.0,0.0,1.0,0.0,0.0,1.4,3.3,NYJ
Justin Jefferson,2022,MIN,WR,23,17,2.0,2.0,34.0,0.0,0.0,4.0,24.0,1.0,184.0,128.0,1809.0,8.0,0.0,1.0,0.0,368.7,202.2,MIN
Davante Adams,2022,LVR,WR,30,17,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,180.0,100.0,1516.0,14.0,0.0,0.0,0.0,335.5,265.4,LVR
Tyreek Hill,2022,MIA,WR,28,17,0.0,0.0,0.0,0.0,0.0,7.0,32.0,1.0,170.0,119.0,1710.0,7.0,0.0,0.0,0.0,347.2,376.4,MIA
A.J. Brown,2022,PHI,WR,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,88.0,1496.0,11.0,2.0,0.0,0.0,299.6,289.6,PHI
Stefon Diggs,2022,BUF,WR,29,16,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,154.0,108.0,1429.0,11.0,0.0,0.0,0.0,316.6,273.8,BUF
CeeDee Lamb,2022,DAL,WR,23,17,0.0,0.0,0.0,0.0,0.0,10.0,47.0,0.0,156.0,107.0,1359.0,9.0,0.0,0.0,0.0,301.6,403.2,DAL
Jaylen Waddle,2022,MIA,WR,24,17,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,117.0,75.0,1356.0,8.0,1.0,0.0,0.0,259.2,198.6,MIA
Amari Cooper,2022,CLE,WR,28,17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,132.0,78.0,1160.0,9.0,0.0,0.0,0.0,246.0,227.0,CLE
Amon-Ra St. Brown,2022,DET,WR,23,16,0.0,0.0,0.0,0.0,0.0,9.0,95.0,0.0,146.0,106.0,1161.0,6.0,0.0,0.0,0.0,267.6,330.9,DET
DeVonta Smith,2022,PHI,WR,24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,95.0,1196.0,7.0,1.0,0.0,0.0,254.6,227.6,PHI
Christian Kirk,2022,JAX,WR,26,17,0.0,1.0,0.0,0.0,0.0,5.0,11.0,0.0,133.0,84.0,1108.0,8.0,1.0,0.0,0.0,241.9,150.3,JAX
Ja'Marr Chase,2022,CIN,WR,22,12,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,134.0,87.0,1046.0,9.0,2.0,0.0,0.0,242.4,262.7,CIN
Tyler Lockett,2022,SEA,WR,30,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,84.0,1033.0,9.0,2.0,0.0,0.0,237.3,202.4,SEA
Terry McLaurin,2022,WAS,WR,27,17,0.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0,120.0,77.0,1191.0,5.0,0.0,0.0,0.0,229.0,209.2,WAS
Brandon Aiyuk,2022,SFO,WR,24,17,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,114.0,78.0,1015.0,8.0,1.0,0.0,0.0,227.8,249.2,SFO
Mike Evans,2022,TAM,WR,29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,77.0,1124.0,6.0,0.0,0.0,0.0,225.4,282.5,TAM
Tee Higgins,2022,CIN,WR,23,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,74.0,1029.0,7.0,0.0,1.0,0.0,220.9,137.6,CIN
D.K. Metcalf,2022,SEA,WR,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,90.0,1048.0,6.0,2.0,0.0,0.0,226.8,225.4,SEA
Jerry Jeudy,2022,DEN,WR,23,15,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,100.0,67.0,972.0,6.0,0.0,0.0,0.0,204.2,141.8,DEN
D.J. Moore,2022,CAR,WR,25,17,0.0,0.0,0.0,0.0,0.0,10.0,53.0,0.0,118.0,63.0,888.0,7.0,0.0,0.0,0.0,199.1,286.5,CHI
Garrett Wilson,2022,NYJ,WR,22,17,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,147.0,83.0,1103.0,4.0,1.0,0.0,0.0,215.7,213.2,NYJ
Cooper Kupp,2022,LAR,WR,29,9,0.0,1.0,0.0,0.0,0.0,9.0,52.0,1.0,98.0,75.0,812.0,6.0,1.0,0.0,0.0,201.4,164.4,LAR
Chris Olave,2022,NOR,WR,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,72.0,1042.0,4.0,2.0,1.0,0.0,198.2,231.3,NOR
Gabriel Davis,2022,BUF,WR,23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,48.0,836.0,7.0,1.0,0.0,0.0,171.6,161.4,BUF
Christian Watson,2022,GNB,WR,23,14,0.0,0.0,0.0,0.0,0.0,7.0,80.0,2.0,66.0,41.0,611.0,7.0,0.0,0.0,0.0,164.1,101.3,GNB
Chris Godwin,2022,TAM,WR,26,15,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,142.0,104.0,1023.0,3.0,2.0,1.0,0.0,222.8,209.2,TAM
Michael Pittman Jr.,2022,IND,WR,25,16,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,141.0,99.0,925.0,4.0,1.0,0.0,0.0,216.5,250.2,IND
Zay Jones,2022,JAX,WR,27,16,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,121.0,82.0,823.0,5.0,0.0,1.0,0.0,198.1,78.1,JAX
Allen Lazard,2022,GNB,WR,27,15,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,60.0,788.0,6.0,0.0,0.0,0.0,174.8,60.1,NYJ
George Pickens,2022,PIT,WR,21,17,0.0,0.0,0.0,0.0,0.0,3.0,24.0,1.0,84.0,52.0,801.0,4.0,0.0,1.0,0.0,166.5,208.8,PIT
Mike Williams,2022,LAC,WR,28,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,63.0,895.0,4.0,0.0,0.0,0.0,176.5,50.2,LAC
Jakobi Meyers,2022,NWE,WR,26,14,0.0,0.0,0.0,0.0,0.0,2.0,-11.0,0.0,96.0,67.0,804.0,6.0,2.0,1.0,0.0,180.3,218.6,LVR
Curtis Samuel,2022,WAS,WR,26,17,0.0,0.0,0.0,0.0,0.0,38.0,187.0,1.0,92.0,64.0,656.0,4.0,1.0,0.0,0.0,176.3,157.2,WAS
Deebo Samuel,2022,SFO,WR,26,13,0.0,0.0,0.0,0.0,0.0,42.0,232.0,3.0,94.0,56.0,632.0,2.0,2.0,0.0,0.0,168.4,243.7,SFO
Adam Thielen,2022,MIN,WR,32,17,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,107.0,70.0,716.0,6.0,0.0,1.0,0.0,180.0,231.0,CAR
Tyler Boyd,2022,CIN,WR,28,16,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,82.0,58.0,762.0,5.0,0.0,1.0,0.0,167.1,144.8,CIN
Drake London,2022,ATL,WR,21,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,72.0,866.0,4.0,3.0,1.0,0.0,178.6,174.4,ATL
JuJu Smith-Schuster,2022,KAN,WR,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,78.0,933.0,3.0,2.0,0.0,0.0,185.3,61.0,NWE
Donovan Peoples-Jones,2022,CLE,WR,23,17,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,96.0,61.0,839.0,3.0,1.0,0.0,0.0,167.1,28.5,2TM
Keenan Allen,2022,LAC,WR,30,10,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,89.0,66.0,752.0,4.0,1.0,0.0,0.0,164.0,278.9,LAC
Mack Hollins,2022,LVR,WR,29,17,1.0,1.0,4.0,0.0,0.0,4.0,40.0,0.0,94.0,57.0,690.0,4.0,0.0,0.0,0.0,154.2,43.1,ATL
Josh Palmer,2022,LAC,WR,23,16,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,107.0,72.0,769.0,3.0,0.0,1.0,0.0,169.3,106.7,LAC
Jahan Dotson,2022,WAS,WR,22,12,0.0,0.0,0.0,0.0,0.0,2.0,-7.0,0.0,61.0,35.0,523.0,7.0,0.0,1.0,0.0,130.6,124.8,WAS
K.J. Osborn,2022,MIN,WR,25,17,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,90.0,60.0,650.0,5.0,0.0,0.0,0.0,155.6,120.0,MIN
Diontae Johnson,2022,PIT,WR,26,17,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.0,147.0,86.0,882.0,0.0,0.0,2.0,0.0,180.7,152.7,PIT
Courtland Sutton,2022,DEN,WR,27,15,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,109.0,64.0,829.0,2.0,0.0,0.0,0.0,159.4,190.2,DEN
Marquise Brown,2022,ARI,WR,25,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,107.0,67.0,709.0,3.0,0.0,0.0,0.0,156.0,134.7,ARI
Brandin Cooks,2022,HOU,WR,29,13,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,93.0,57.0,699.0,3.0,0.0,0.0,0.0,145.6,173.2,DAL
DeAndre Hopkins,2022,ARI,WR,30,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,64.0,717.0,3.0,1.0,0.0,0.0,151.7,223.6,TEN
Parris Campbell,2022,IND,WR,25,17,0.0,0.0,0.0,0.0,0.0,5.0,58.0,0.0,91.0,63.0,623.0,3.0,0.0,0.0,0.0,149.1,30.4,NYG
Darius Slayton,2022,NYG,WR,25,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,46.0,724.0,2.0,1.0,0.0,0.0,128.4,151.0,NYG
Marquez Valdes-Scantling,2022,KAN,WR,28,17,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,81.0,42.0,687.0,2.0,0.0,0.0,0.0,122.4,56.5,KAN
Devin Duvernay,2022,BAL,WR,25,14,0.0,0.0,0.0,0.0,0.0,12.0,84.0,1.0,49.0,37.0,407.0,3.0,0.0,0.0,0.0,116.1,7.3,BAL
Isaiah McKenzie,2022,BUF,WR,27,15,0.0,0.0,0.0,0.0,0.0,9.0,55.0,1.0,65.0,42.0,423.0,4.0,0.0,0.0,0.0,119.8,16.6,IND
Richie James,2022,NYG,WR,27,17,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,70.0,57.0,569.0,4.0,3.0,0.0,0.0,132.5,19.4,KAN
Rashid Shaheed,2022,NOR,WR,24,12,0.0,0.0,0.0,0.0,0.0,4.0,57.0,1.0,34.0,28.0,488.0,2.0,0.0,0.0,0.0,100.5,155.6,NOR
Noah Brown,2022,DAL,WR,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,43.0,555.0,3.0,1.0,0.0,0.0,114.5,101.6,HOU
DeVante Parker,2022,NWE,WR,29,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,31.0,539.0,3.0,0.0,0.0,0.0,102.9,72.4,NWE
Marvin Jones,2022,JAX,WR,32,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,46.0,529.0,3.0,0.0,0.0,0.0,116.9,6.5,DET
Alec Pierce,2022,IND,WR,22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,41.0,593.0,2.0,0.0,0.0,0.0,112.3,95.4,IND
Olamide Zaccheaus,2022,ATL,WR,25,17,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,61.0,40.0,533.0,3.0,1.0,0.0,0.0,110.0,38.4,PHI
Mecole Hardman,2022,KAN,WR,24,8,0.0,0.0,0.0,0.0,0.0,4.0,31.0,2.0,34.0,25.0,297.0,4.0,0.0,0.0,0.0,93.8,25.7,2TM
Kalif Raymond,2022,DET,WR,28,17,0.0,0.0,0.0,0.0,0.0,7.0,36.0,0.0,64.0,47.0,616.0,0.0,1.0,0.0,0.0,116.2,97.4,DET
DJ Chark,2022,DET,WR,26,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,30.0,502.0,3.0,0.0,0.0,0.0,98.2,115.5,CAR
Chris Moore,2022,HOU,WR,29,16,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,74.0,48.0,548.0,2.0,0.0,0.0,0.0,115.1,68.3,TEN
DeAndre Carter,2022,LAC,WR,29,17,0.0,0.0,0.0,0.0,0.0,2.0,-15.0,0.0,65.0,46.0,538.0,3.0,2.0,0.0,0.0,112.3,9.7,LVR
Michael Gallup,2022,DAL,WR,26,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,39.0,424.0,4.0,0.0,0.0,0.0,105.4,87.8,DAL
Josh Reynolds,2022,DET,WR,27,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,38.0,479.0,3.0,0.0,0.0,0.0,103.9,128.8,DET
Marquise Goodwin,2022,SEA,WR,32,13,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,42.0,27.0,387.0,4.0,0.0,0.0,0.0,90.2,14.0,CLE
Isaiah Hodgins,2022,2TM,WR,24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,37.0,392.0,4.0,1.0,1.0,0.0,100.2,60.0,NYG
Robert Woods,2022,TEN,WR,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,53.0,527.0,2.0,1.0,0.0,0.0,115.7,89.3,HOU
Darnell Mooney,2022,CHI,WR,25,12,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,61.0,40.0,493.0,2.0,0.0,0.0,0.0,101.5,78.9,CHI
Treylon Burks,2022,TEN,WR,22,11,0.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0,54.0,33.0,444.0,1.0,0.0,0.0,0.0,94.1,39.9,TEN
Greg Dortch,2022,ARI,WR,24,16,0.0,0.0,0.0,0.0,0.0,7.0,44.0,0.0,64.0,52.0,467.0,2.0,1.0,0.0,0.0,113.1,64.5,ARI
Nico Collins,2022,HOU,WR,23,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,37.0,481.0,2.0,0.0,0.0,0.0,97.1,260.4,HOU
Romeo Doubs,2022,GNB,WR,22,13,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,67.0,42.0,425.0,3.0,1.0,0.0,0.0,101.6,174.4,GNB
Chase Claypool,2022,2TM,WR,24,15,1.0,1.0,1.0,1.0,0.0,9.0,59.0,0.0,79.0,46.0,451.0,1.0,1.0,0.0,0.0,105.0,21.7,2TM
Nick Westbrook-Ikhine,2022,TEN,WR,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,397.0,3.0,0.0,0.0,0.0,82.7,85.0,TEN
Demarcus Robinson,2022,BAL,WR,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,48.0,458.0,2.0,1.0,0.0,0.0,103.8,87.4,LAR
Van Jefferson,2022,LAR,WR,26,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,24.0,369.0,3.0,0.0,0.0,0.0,78.9,41.3,2TM
Terrace Marshall Jr.,2022,CAR,WR,22,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,28.0,490.0,1.0,0.0,0.0,0.0,83.0,32.9,CAR
Trent Sherfield,2022,MIA,WR,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,30.0,417.0,2.0,0.0,0.0,0.0,83.7,25.6,BUF
Kendrick Bourne,2022,NWE,WR,27,16,0.0,0.0,0.0,0.0,0.0,6.0,39.0,0.0,48.0,35.0,434.0,1.0,0.0,0.0,0.0,88.3,100.0,NWE
Allen Robinson,2022,LAR,WR,29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,33.0,339.0,3.0,0.0,0.0,0.0,84.9,62.0,PIT
Quez Watkins,2022,PHI,WR,24,17,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,51.0,33.0,354.0,3.0,1.0,0.0,0.0,84.5,35.2,PHI
Elijah Moore,2022,NYJ,WR,22,16,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,65.0,37.0,446.0,1.0,0.0,0.0,0.0,88.1,132.1,CLE
Randall Cobb,2022,GNB,WR,32,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,34.0,417.0,1.0,0.0,0.0,0.0,81.7,16.9,NYJ
Trenton Irwin,2022,CIN,WR,27,9,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,23.0,15.0,231.0,4.0,0.0,0.0,0.0,63.2,62.6,CIN
Jauan Jennings,2022,SFO,WR,25,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,35.0,416.0,1.0,0.0,0.0,0.0,82.6,51.5,SFO
Jamal Agnew,2022,JAX,WR,27,15,0.0,0.0,0.0,0.0,0.0,12.0,86.0,0.0,30.0,23.0,187.0,3.0,0.0,1.0,0.0,70.3,40.3,JAX
Rondale Moore,2022,ARI,WR,22,8,0.0,0.0,0.0,0.0,0.0,6.0,-5.0,0.0,56.0,41.0,414.0,1.0,0.0,0.0,0.0,87.9,105.0,ARI
Julio Jones,2022,TAM,WR,33,10,0.0,0.0,0.0,0.0,0.0,5.0,45.0,0.0,43.0,24.0,299.0,2.0,0.0,0.0,0.0,70.4,36.4,PHI
Dante Pettis,2022,CHI,WR,27,17,0.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,41.0,19.0,245.0,3.0,0.0,0.0,0.0,65.2,32.0,NOR
Laviska Shenault Jr.,2022,CAR,WR,24,13,0.0,0.0,0.0,0.0,0.0,9.0,65.0,1.0,32.0,27.0,272.0,1.0,0.0,0.0,0.0,72.7,21.5,CAR
Tutu Atwell,2022,LAR,WR,23,13,0.0,0.0,0.0,0.0,0.0,9.0,34.0,1.0,35.0,18.0,298.0,1.0,0.0,0.0,0.0,63.2,112.4,LAR
Ben Skowronek,2022,LAR,WR,25,14,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,61.0,39.0,376.0,0.0,0.0,0.0,0.0,84.3,21.5,LAR
Nelson Agholor,2022,NWE,WR,29,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,31.0,362.0,2.0,2.0,0.0,0.0,75.2,97.1,BAL
Ray-Ray McCloud,2022,SFO,WR,26,17,0.0,0.0,0.0,0.0,0.0,4.0,78.0,1.0,25.0,14.0,243.0,1.0,0.0,0.0,0.0,58.1,28.5,SFO
Equanimeous St. Brown,2022,CHI,WR,26,16,0.0,0.0,0.0,0.0,0.0,6.0,54.0,0.0,38.0,21.0,323.0,1.0,0.0,0.0,0.0,64.7,11.2,CHI
Tyquan Thornton,2022,NWE,WR,22,13,0.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,45.0,22.0,247.0,2.0,0.0,0.0,0.0,66.3,27.2,NWE
Justin Watson,2022,KAN,WR,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,15.0,315.0,2.0,0.0,0.0,0.0,58.5,89.0,KAN
Hunter Renfrow,2022,LVR,WR,27,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.0,330.0,2.0,1.0,0.0,0.0,79.0,48.5,LVR
Kadarius Toney,2022,2TM,WR,23,9,0.0,0.0,0.0,0.0,0.0,7.0,82.0,1.0,20.0,16.0,171.0,2.0,1.0,0.0,0.0,57.3,53.0,KAN
Braxton Berrios,2022,NYJ,WR,27,17,1.0,1.0,2.0,1.0,0.0,9.0,91.0,2.0,32.0,18.0,145.0,0.0,0.0,0.0,0.0,57.7,57.9,MIA
Rashod Bateman,2022,BAL,WR,23,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,285.0,2.0,1.0,0.0,0.0,53.5,76.5,BAL
Damiere Byrd,2022,ATL,WR,29,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,268.0,2.0,0.0,0.0,0.0,51.8,0.0,ATL
Michael Thomas,2022,NOR,WR,29,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,171.0,3.0,0.0,0.0,0.0,51.1,89.8,NOR
Tre'Quan Smith,2022,NOR,WR,26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,278.0,1.0,0.0,0.0,0.0,52.8,0.0,DEN
Robbie Chosen,2022,2TM,WR,29,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,20.0,282.0,1.0,1.0,0.0,0.0,52.2,22.6,MIA
Phillip Dorsett,2022,HOU,WR,29,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,257.0,1.0,0.0,0.0,0.0,51.7,0.0,DEN
Wan'Dale Robinson,2022,NYG,WR,21,6,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,31.0,23.0,227.0,1.0,0.0,0.0,0.0,51.6,133.2,NYG
Dyami Brown,2022,WAS,WR,23,15,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,14.0,5.0,143.0,2.0,0.0,0.0,0.0,32.8,35.0,WAS
Ashton Dulin,2022,IND,WR,25,12,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,22.0,15.0,207.0,1.0,0.0,0.0,0.0,42.5,19.2,IND
KhaDarel Hodge,2022,ATL,WR,27,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,202.0,1.0,0.0,1.0,0.0,41.2,37.2,ATL
Velus Jones Jr.,2022,CHI,WR,25,12,0.0,0.0,0.0,0.0,0.0,9.0,103.0,1.0,14.0,7.0,107.0,1.0,3.0,0.0,0.0,34.0,11.1,CHI
Byron Pringle,2022,CHI,WR,29,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,135.0,2.0,0.0,0.0,0.0,35.5,28.1,WAS
Jalen Nailor,2022,MIN,WR,23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,179.0,1.0,0.0,0.0,0.0,32.9,5.9,MIN
Brandon Powell,2022,LAR,WR,27,17,0.0,0.0,0.0,0.0,0.0,17.0,80.0,0.0,32.0,24.0,156.0,0.0,0.0,0.0,0.0,47.6,67.1,MIN
Khalil Shakir,2022,BUF,WR,22,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,161.0,1.0,0.0,1.0,0.0,34.1,113.1,BUF
Amari Rodgers,2022,2TM,WR,23,16,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,25.0,16.0,204.0,1.0,2.0,0.0,0.0,39.1,0.0,IND
Marquez Callaway,2022,NOR,WR,24,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,16.0,158.0,1.0,0.0,0.0,0.0,37.8,0.0,NOR
River Cracraft,2022,MIA,WR,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,102.0,2.0,0.0,0.0,0.0,31.2,27.1,MIA
David Bell,2022,CLE,WR,22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.0,214.0,0.0,0.0,0.0,0.0,45.4,48.7,CLE
Skyy Moore,2022,KAN,WR,22,16,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,33.0,22.0,250.0,0.0,3.0,0.0,0.0,43.4,53.7,KAN
Zach Pascal,2022,PHI,WR,28,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,15.0,150.0,1.0,0.0,0.0,0.0,36.0,5.9,ARI
Sterling Shepard,2022,NYG,WR,29,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,154.0,1.0,0.0,0.0,0.0,34.4,20.3,NYG
Scott Miller,2022,TAM,WR,25,15,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,40.0,23.0,185.0,0.0,0.0,0.0,0.0,42.3,39.1,ATL
Jalen Reagor,2022,MIN,WR,23,17,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,13.0,8.0,104.0,1.0,0.0,0.0,0.0,26.9,28.5,NWE
N'Keal Harry,2022,CHI,WR,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,116.0,1.0,0.0,0.0,0.0,24.6,0.0,MIN
Steven Sims,2022,PIT,WR,25,12,0.0,0.0,0.0,0.0,0.0,13.0,70.0,0.0,23.0,14.0,104.0,0.0,0.0,0.0,0.0,31.4,5.6,HOU
Tom Kennedy,2022,DET,WR,26,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,141.0,0.0,0.0,0.0,0.0,22.1,0.0,DET
Samori Toure,2022,GNB,WR,24,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,82.0,1.0,0.0,0.0,0.0,19.2,15.8,GNB
Jameson Williams,2022,DET,WR,21,6,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,9.0,1.0,41.0,1.0,0.0,0.0,0.0,15.1,80.3,DET
Cedrick Wilson Jr.,2022,MIA,WR,27,15,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,18.0,12.0,136.0,0.0,0.0,0.0,0.0,26.4,69.6,MIA
Jalen Virgil,2022,DEN,WR,24,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,75.0,1.0,1.0,0.0,0.0,13.5,0.0,BUF
David Sills V,2022,NYG,WR,26,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,106.0,0.0,0.0,0.0,0.0,21.6,0.0,DEN
Michael Bandy,2022,LAC,WR,25,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,89.0,0.0,0.0,0.0,0.0,18.9,0.0,DEN
Brandon Johnson,2022,DEN,WR,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,42.0,1.0,1.0,0.0,0.0,14.2,73.4,DEN
D'Wayne Eskridge,2022,SEA,WR,25,10,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,13.0,7.0,58.0,0.0,0.0,0.0,0.0,13.8,0.5,SEA
Ty Montgomery,2022,NWE,WR,29,1,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,4.0,3.0,15.0,1.0,0.0,0.0,0.0,10.3,9.9,NWE
Gunner Olszewski,2022,PIT,WR,26,16,0.0,0.0,0.0,0.0,0.0,8.0,39.0,0.0,7.0,5.0,53.0,0.0,1.0,0.0,0.0,12.2,3.0,2TM
Jamison Crowder,2022,BUF,WR,29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,60.0,0.0,0.0,0.0,0.0,12.0,35.9,WAS
Jalen Guyton,2022,LAC,WR,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,64.0,0.0,0.0,0.0,0.0,8.4,24.9,LAC
Mike Strachan,2022,IND,WR,25,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,59.0,0.0,0.0,0.0,0.0,8.9,5.5,CAR
