Name,Year,Team,Position,Age,Games,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Fumbles_Lost,2PM,2PP,Fantasy_PPR,Fantasy_PPR_NextYear,Team_NextYear
Zach Charbonnet,2023,SEA,RB,22,16,0.0,0.0,0.0,0.0,0.0,108.0,462.0,1.0,40.0,33.0,209.0,0.0,0.0,0.0,0.0,106.1,186.9,SEA
Samaje Perine,2023,DEN,RB,28,17,0.0,0.0,0.0,0.0,0.0,53.0,238.0,1.0,56.0,50.0,455.0,0.0,2.0,0.0,0.0,121.3,81.4,KAN
Dameon Pierce,2023,HOU,RB,23,14,0.0,0.0,0.0,0.0,0.0,145.0,416.0,2.0,17.0,13.0,101.0,0.0,0.0,0.0,0.0,82.7,43.5,HOU
Roschon Johnson,2023,CHI,RB,22,15,0.0,0.0,0.0,0.0,0.0,81.0,352.0,2.0,40.0,34.0,209.0,0.0,0.0,0.0,0.0,102.1,77.4,CHI
Kenneth Gainwell,2023,PHI,RB,24,16,1.0,1.0,17.0,0.0,0.0,84.0,364.0,2.0,37.0,30.0,183.0,0.0,1.0,1.0,0.0,97.4,62.6,PHI
Keaton Mitchell,2023,BAL,RB,21,8,0.0,0.0,0.0,0.0,0.0,47.0,396.0,2.0,11.0,9.0,93.0,0.0,0.0,0.0,0.0,69.9,6.8,BAL
Miles Sanders,2023,CAR,RB,26,16,0.0,0.0,0.0,0.0,0.0,129.0,432.0,1.0,41.0,27.0,154.0,0.0,2.0,0.0,0.0,87.6,77.3,CAR
Zamir White,2023,LVR,RB,24,17,0.0,0.0,0.0,0.0,0.0,104.0,451.0,1.0,19.0,15.0,98.0,0.0,1.0,0.0,0.0,73.9,29.3,LVR
Joshua Kelley,2023,LAC,RB,26,17,0.0,0.0,0.0,0.0,0.0,107.0,405.0,2.0,12.0,8.0,32.0,0.0,1.0,0.0,0.0,61.7,0.2,TEN
Clyde Edwards-Helaire,2023,KAN,RB,24,15,0.0,0.0,0.0,0.0,0.0,70.0,223.0,1.0,22.0,17.0,188.0,1.0,0.0,0.0,0.0,70.1,10.0,NOR
Emari Demercado,2023,ARI,RB,24,14,0.0,0.0,0.0,0.0,0.0,58.0,284.0,2.0,30.0,21.0,119.0,0.0,0.0,0.0,0.0,73.3,54.7,ARI
Jamaal Williams,2023,NOR,RB,28,13,0.0,0.0,0.0,0.0,0.0,106.0,306.0,1.0,20.0,18.0,62.0,0.0,0.0,0.0,0.0,60.8,37.1,NOR
Jordan Mason,2023,SFO,RB,24,17,0.0,0.0,0.0,0.0,0.0,40.0,206.0,3.0,4.0,3.0,31.0,0.0,0.0,0.0,0.0,44.7,115.0,SFO
Chase Brown,2023,CIN,RB,23,12,0.0,0.0,0.0,0.0,0.0,44.0,179.0,0.0,15.0,14.0,156.0,1.0,0.0,0.0,0.0,53.5,255.0,CIN
Pierre Strong,2023,CLE,RB,25,17,0.0,0.0,0.0,0.0,0.0,63.0,291.0,1.0,8.0,5.0,47.0,0.0,1.0,0.0,0.0,42.8,35.2,CLE
Cam Akers,2023,2TM,RB,24,7,0.0,0.0,0.0,0.0,0.0,60.0,167.0,2.0,12.0,11.0,70.0,0.0,0.0,0.0,0.0,46.7,93.2,2TM
Chris Rodriguez,2023,WAS,RB,23,13,0.0,0.0,0.0,0.0,0.0,51.0,247.0,2.0,2.0,2.0,12.0,0.0,1.0,0.0,0.0,37.9,31.5,WAS
Michael Carter,2023,2TM,RB,24,15,0.0,0.0,0.0,0.0,0.0,30.0,187.0,0.0,31.0,24.0,101.0,1.0,0.0,0.0,0.0,58.8,35.8,ARI
Kendre Miller,2023,NOR,RB,21,8,0.0,0.0,0.0,0.0,0.0,41.0,156.0,1.0,11.0,10.0,117.0,0.0,0.0,0.0,0.0,43.3,29.1,NOR
Andrew Beck,2023,HOU,FB,27,15,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,13.0,11.0,55.0,2.0,1.0,0.0,0.0,38.8,0.0,2TM
Cordarrelle Patterson,2023,ATL,RB,32,14,0.0,0.0,0.0,0.0,0.0,50.0,181.0,0.0,12.0,9.0,38.0,1.0,0.0,0.0,0.0,36.9,37.5,PIT
Jeff Wilson,2023,MIA,RB,28,10,0.0,0.0,0.0,0.0,0.0,41.0,188.0,0.0,17.0,14.0,85.0,0.0,0.0,0.0,0.0,41.3,10.6,MIA
Dalvin Cook,2023,2TM,RB,28,15,0.0,0.0,0.0,0.0,0.0,67.0,214.0,0.0,20.0,15.0,78.0,0.0,2.0,0.0,0.0,40.2,4.0,DAL
D'Ernest Johnson,2023,JAX,RB,27,17,0.0,0.0,0.0,0.0,0.0,41.0,108.0,0.0,12.0,10.0,140.0,0.0,0.0,0.0,0.0,34.8,35.9,JAX
Ty Johnson,2023,BUF,RB,26,10,0.0,0.0,0.0,0.0,0.0,30.0,132.0,0.0,7.0,7.0,62.0,1.0,0.0,0.0,0.0,32.4,91.7,BUF
Tony Jones,2023,2TM,RB,26,7,0.0,0.0,0.0,0.0,0.0,26.0,95.0,2.0,10.0,7.0,37.0,0.0,0.0,0.0,0.0,32.2,11.5,ARI
Kyle Juszczyk,2023,SFO,FB,32,17,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,17.0,14.0,119.0,2.0,0.0,0.0,0.0,38.5,57.6,SFO
Craig Reynolds,2023,DET,RB,27,17,0.0,0.0,0.0,0.0,0.0,41.0,179.0,1.0,5.0,5.0,47.0,0.0,2.0,0.0,0.0,29.6,20.9,DET
Darrynton Evans,2023,2TM,RB,25,7,0.0,0.0,0.0,0.0,0.0,32.0,121.0,1.0,12.0,7.0,49.0,0.0,0.0,0.0,0.0,30.0,0.3,CHI
Ameer Abdullah,2023,LVR,RB,30,17,0.0,0.0,0.0,0.0,0.0,15.0,89.0,0.0,24.0,19.0,131.0,0.0,0.0,0.0,0.0,41.0,125.2,LVR
Tank Bigsby,2023,JAX,RB,22,17,0.0,0.0,0.0,0.0,0.0,50.0,132.0,2.0,4.0,1.0,6.0,0.0,2.0,0.0,0.0,22.8,129.0,JAX
Nick Chubb,2023,CLE,RB,28,2,0.0,0.0,0.0,0.0,0.0,28.0,170.0,0.0,4.0,4.0,21.0,0.0,0.0,0.0,0.0,23.1,63.3,CLE
Patrick Taylor,2023,GNB,RB,25,11,0.0,0.0,0.0,0.0,0.0,32.0,141.0,0.0,17.0,11.0,49.0,0.0,0.0,0.0,0.0,30.0,29.8,SFO
Trey Sermon,2023,IND,RB,24,14,0.0,0.0,0.0,0.0,0.0,35.0,160.0,0.0,6.0,3.0,13.0,0.0,0.0,0.0,0.0,20.3,53.8,IND
Ronnie Rivers,2023,LAR,RB,24,9,0.0,0.0,0.0,0.0,0.0,32.0,129.0,0.0,5.0,5.0,22.0,0.0,0.0,0.0,0.0,20.1,18.3,LAR
Tyler Goodson,2023,IND,RB,23,6,0.0,0.0,0.0,0.0,0.0,13.0,87.0,0.0,9.0,6.0,34.0,0.0,0.0,0.0,0.0,18.1,44.4,IND
Alec Ingold,2023,MIA,FB,27,17,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,13.0,119.0,0.0,0.0,0.0,0.0,24.9,26.3,MIA
Raheem Blackshear,2023,CAR,RB,24,12,0.0,0.0,0.0,0.0,0.0,14.0,46.0,0.0,7.0,6.0,45.0,0.0,0.0,1.0,0.0,17.1,8.0,CAR
Chris Brooks,2023,MIA,RB,23,9,0.0,0.0,0.0,0.0,0.0,19.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,42.2,GNB
Patrick Ricard,2023,BAL,FB,29,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,52.0,1.0,0.0,0.0,0.0,16.2,17.2,BAL
Emanuel Wilson,2023,GNB,RB,24,7,0.0,0.0,0.0,0.0,0.0,14.0,85.0,0.0,5.0,4.0,23.0,0.0,0.0,0.0,0.0,14.8,96.0,GNB
J.K. Dobbins,2023,BAL,RB,25,1,0.0,0.0,0.0,0.0,0.0,8.0,22.0,1.0,3.0,2.0,15.0,0.0,0.0,0.0,0.0,11.7,191.8,LAC
Keaontay Ingram,2023,ARI,RB,24,8,0.0,0.0,0.0,0.0,0.0,35.0,74.0,0.0,4.0,4.0,26.0,0.0,0.0,0.0,0.0,14.0,0.0,KAN
Hunter Luepke,2023,DAL,RB,23,17,0.0,0.0,0.0,0.0,0.0,6.0,19.0,1.0,4.0,3.0,18.0,0.0,0.0,0.0,0.0,12.7,26.9,DAL
Dare Ogunbowale,2023,HOU,RB,29,12,0.0,0.0,0.0,0.0,0.0,8.0,35.0,0.0,7.0,2.0,18.0,0.0,0.0,0.0,0.0,10.3,56.0,HOU
Deuce Vaughn,2023,DAL,RB,22,7,0.0,0.0,0.0,0.0,0.0,23.0,40.0,0.0,7.0,7.0,40.0,0.0,0.0,0.0,0.0,15.0,11.8,DAL
Trayveon Williams,2023,CIN,RB,26,17,0.0,0.0,0.0,0.0,0.0,15.0,69.0,0.0,9.0,7.0,10.0,0.0,0.0,0.0,0.0,14.9,0.0,CIN
Gary Brightwell,2023,NYG,RB,24,7,0.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,7.0,5.0,47.0,0.0,0.0,0.0,0.0,11.6,0.0,CLE
Eric Gray,2023,NYG,RB,24,13,0.0,0.0,0.0,0.0,0.0,17.0,48.0,0.0,7.0,6.0,22.0,0.0,0.0,0.0,0.0,13.0,17.3,NYG
Michael Burton,2023,DEN,FB,31,17,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,3.0,3.0,8.0,0.0,0.0,1.0,0.0,6.7,29.3,DEN
Ke'Shawn Vaughn,2023,TAM,RB,26,6,0.0,0.0,0.0,0.0,0.0,24.0,42.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,6.4,0.4,SFO
Khari Blasingame,2023,CHI,FB,27,16,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,5.8,0.0,2TM
C.J. Ham,2023,MIN,FB,30,17,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,9.0,7.0,25.0,0.0,0.0,0.0,0.0,10.2,13.5,MIN
Sean Tucker,2023,TAM,RB,22,11,0.0,0.0,0.0,0.0,0.0,15.0,23.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,5.2,68.7,TAM
DeeJay Dallas,2023,SEA,RB,25,17,0.0,0.0,0.0,0.0,0.0,10.0,36.0,0.0,9.0,6.0,26.0,0.0,2.0,0.0,0.0,8.2,21.0,ARI
Tyrion Davis-Price,2023,SFO,RB,23,1,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.7,PHI
Evan Hull,2023,IND,RB,23,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.7,0.0,IND
Jakob Johnson,2023,LVR,FB,29,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,0.0,NYG
Kene Nwangwu,2023,MIN,RB,25,9,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,6.0,NYJ
Jonathan Ward,2023,TEN,RB,26,7,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.2,PIT
Julius Chestnut,2023,TEN,RB,23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,TEN
Myles Gaskin,2023,2TM,RB,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MIN
Reggie Gilliam,2023,BUF,FB,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.3,0.7,BUF
Jamycal Hasty,2023,2TM,RB,27,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,NWE
Travis Homer,2023,CHI,RB,25,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,CHI
Kenny McIntosh,2023,SEA,RB,23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,SEA
Jeremy McNichols,2023,SFO,RB,28,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8,WAS
Jordan Mims,2023,NOR,RB,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,NOR
Adam Prentice,2023,NOR,FB,26,13,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,2.0,12.0,0.0,1.0,0.0,0.0,2.4,0.0,NOR
