Player,Draft_Year,Team,Conf,G,Cmp,Att,Yds,TD,Int,Rushing_Att,Rushing_Yds,Rushing_TD
Samson Evans,2021,Eastern Michigan,MAC,,,,,,,41.0,185.0,1.0
Samson Evans,2022,Eastern Michigan,MAC,12.0,4.0,4.0,43.0,3.0,0.0,83.0,316.0,13.0
Samson Evans,2023,Eastern Michigan,MAC,12.0,1.0,1.0,3.0,1.0,0.0,249.0,1166.0,15.0
Samson Evans,2024,Eastern Michigan,MAC,12.0,1.0,1.0,28.0,1.0,0.0,142.0,635.0,12.0
Samson Nacua,2022,BYU,Ind,,,,,,,7.0,29.0,1.0
Samuel Brown V,2023,Rutgers,Big Ten,,,,,,,86.0,374.0,3.0
Samuel Brown V,2024,Rutgers,Big Ten,,,,,,,63.0,216.0,2.0
Samuel Cosmi,2020,Texas,Big 12,,,,,,,1.0,12.0,1.0
Samuel Emilus,2021,Massachusetts,Ind,,,,,,,2.0,-3.0,0.0
Samuel Singleton Jr.,2024,Florida State,ACC,,,,,,,8.0,56.0,0.0
Sandon McCoy,2020,Army,Ind,,,,,,,134.0,576.0,10.0
Sandon McCoy,2021,Army,Ind,,,,,,,86.0,268.0,10.0
Santino Marucci,2022,Wake Forest,ACC,,,,,,,1.0,-3.0,0.0
Santino Marucci,2024,Wake Forest,ACC,3.0,12.0,21.0,151.0,1.0,2.0,8.0,4.0,0.0
Savion Red,2024,Texas,Big 12,12.0,1.0,1.0,25.0,0.0,0.0,30.0,131.0,1.0
Savion Williams,2024,Texas Christian,Big 12,,,,,,,11.0,62.0,0.0
Savon Scarver,2021,Utah State,MWC,,,,,,,1.0,1.0,0.0
Savon Scarver,2022,Utah State,MWC,,,,,,,3.0,10.0,0.0
Sawyer Robertson,2023,Mississippi State,SEC,5.0,6.0,11.0,23.0,0.0,1.0,2.0,0.0,0.0
Sawyer Robertson,2024,Baylor,Big 12,6.0,66.0,117.0,864.0,2.0,4.0,35.0,69.0,1.0
Sawyer Smith,2020,Kentucky,SEC,9.0,57.0,126.0,690.0,4.0,5.0,24.0,-11.0,1.0
Scottie Phillips,2020,Ole Miss,SEC,,,,,,,125.0,542.0,5.0
Seamus O'Kelly,2020,Texas State,Sun Belt,12.0,1.0,1.0,4.0,0.0,0.0,1.0,-25.0,0.0
Seamus O'Kelly,2022,Texas State,Sun Belt,,,,,,,1.0,-15.0,0.0
Sean Atkins,2023,South Florida,American,,,,,,,2.0,9.0,0.0
Sean Atkins,2024,South Florida,American,13.0,4.0,4.0,149.0,1.0,0.0,6.0,52.0,0.0
Sean Chambers,2020,Wyoming,MWC,8.0,52.0,121.0,915.0,7.0,3.0,90.0,567.0,10.0
Sean Chambers,2021,Wyoming,MWC,1.0,1.0,1.0,6.0,0.0,0.0,1.0,-2.0,0.0
Sean Chambers,2022,Wyoming,MWC,9.0,90.0,177.0,1125.0,6.0,7.0,71.0,209.0,3.0
Sean Clifford,2020,Penn State,Big Ten,12.0,189.0,319.0,2654.0,23.0,7.0,116.0,402.0,5.0
Sean Clifford,2021,Penn State,Big Ten,9.0,152.0,251.0,1883.0,16.0,9.0,99.0,335.0,3.0
Sean Clifford,2022,Penn State,Big Ten,13.0,261.0,428.0,3107.0,21.0,8.0,99.0,163.0,2.0
Sean Clifford,2023,Penn State,Big Ten,13.0,226.0,351.0,2822.0,24.0,7.0,69.0,176.0,5.0
Sean Dollars,2020,Oregon,Pac-12,,,,,,,7.0,81.0,0.0
Sean Dollars,2021,Oregon,Pac-12,,,,,,,8.0,47.0,0.0
Sean Dollars,2023,Oregon,Pac-12,,,,,,,34.0,188.0,1.0
Sean Dollars,2024,Nevada,MWC,,,,,,,151.0,527.0,6.0
Sean Jackson,2022,Auburn,SEC,,,,,,,12.0,60.0,1.0
Sean Jackson,2024,Auburn,SEC,,,,,,,6.0,95.0,1.0
Sean McGrew,2020,Washington,Pac-12,,,,,,,55.0,342.0,1.0
Sean McGrew,2021,Washington,Pac-12,,,,,,,43.0,227.0,4.0
Sean McGrew,2022,Washington,Pac-12,,,,,,,110.0,434.0,8.0
Sean Riley,2020,Syracuse,ACC,,,,,,,5.0,7.0,0.0
Sean Ryan,2020,West Virginia,Big 12,,,,,,,1.0,24.0,0.0
Sean Ryan,2021,West Virginia,Big 12,,,,,,,1.0,2.0,0.0
Sean Tucker,2021,Syracuse,ACC,,,,,,,137.0,626.0,4.0
Sean Tucker,2022,Syracuse,ACC,,,,,,,246.0,1496.0,12.0
Sean Tucker,2023,Syracuse,ACC,,,,,,,206.0,1060.0,11.0
Sean Tyler,2020,Western Michigan,MAC,,,,,,,68.0,390.0,5.0
Sean Tyler,2021,Western Michigan,MAC,,,,,,,40.0,263.0,2.0
Sean Tyler,2022,Western Michigan,MAC,,,,,,,178.0,1140.0,9.0
Sean Tyler,2023,Western Michigan,MAC,,,,,,,209.0,1027.0,7.0
Sean Tyler,2024,Minnesota,Big Ten,,,,,,,61.0,242.0,0.0
Sean Wilson,2024,Virginia,ACC,,,,,,,1.0,-8.0,0.0
Sebastian Toland,2023,Eastern Michigan,MAC,,,,,,,1.0,6.0,0.0
Sedrick Alexander,2024,Vanderbilt,SEC,,,,,,,96.0,371.0,4.0
Sedrick Irvin,2024,Stanford,Pac-12,,,,,,,26.0,113.0,1.0
Semaj Morgan,2024,Michigan,Big Ten,,,,,,,4.0,67.0,2.0
Sesi Vailahi,2024,Oklahoma State,Big 12,,,,,,,6.0,27.0,0.0
Seth Anderson,2024,Iowa,Big Ten,,,,,,,3.0,50.0,0.0
Seth Boomer,2020,Tulsa,American,3.0,8.0,15.0,97.0,1.0,0.0,3.0,9.0,0.0
Seth Boomer,2021,Tulsa,American,2.0,7.0,13.0,60.0,0.0,1.0,4.0,15.0,0.0
Seth Davis,2024,Mississippi State,SEC,,,,,,,59.0,356.0,1.0
Seth Green,2020,Minnesota,Big Ten,12.0,1.0,1.0,1.0,1.0,0.0,29.0,99.0,5.0
Seth Green,2021,Minnesota,Big Ten,7.0,1.0,1.0,20.0,0.0,0.0,9.0,7.0,2.0
Seth Green,2022,Houston,American,14.0,0.0,1.0,0.0,0.0,1.0,,,
Seth Henigan,2022,Memphis,American,11.0,235.0,393.0,3322.0,25.0,8.0,80.0,147.0,0.0
Seth Henigan,2023,Memphis,American,13.0,285.0,445.0,3559.0,22.0,8.0,146.0,287.0,4.0
Seth Henigan,2024,Memphis,American,13.0,318.0,476.0,3883.0,32.0,9.0,94.0,274.0,5.0
Seth Keller,2021,Texas State,Sun Belt,,,,,,,1.0,12.0,1.0
Seth McGowan,2021,Oklahoma,Big 12,,,,,,,58.0,370.0,3.0
Seth Paige,2020,Georgia State,Sun Belt,,,,,,,61.0,405.0,4.0
Seth Paige,2021,Georgia State,Sun Belt,,,,,,,5.0,13.0,0.0
Seth Porter,2021,Kansas State,Big 12,,,,,,,1.0,1.0,0.0
Sevaughn Clark,2020,Georgia,SEC,,,,,,,6.0,19.0,0.0
Sevaughn Clark,2022,Georgia,SEC,,,,,,,14.0,46.0,0.0
Sevaughn Clark,2023,Georgia,SEC,,,,,,,7.0,44.0,0.0
Sevaughn Clark,2024,Georgia,SEC,,,,,,,8.0,36.0,1.0
Seven McGee,2022,Oregon,Pac-12,,,,,,,14.0,61.0,1.0
Seven McGee,2023,Oregon,Pac-12,,,,,,,3.0,-11.0,0.0
Sevion Morrison,2022,Nebraska,Big Ten,,,,,,,30.0,116.0,3.0
Sevion Morrison,2023,Kansas,Big 12,,,,,,,23.0,165.0,1.0
Sevion Morrison,2024,Kansas,Big 12,,,,,,,10.0,62.0,1.0
Sewo Olonilua,2020,Texas Christian,Big 12,,,,,,,134.0,537.0,8.0
Shaadie Clayton-Johnson,2021,Colorado,Pac-12,,,,,,,7.0,31.0,2.0
Shaadie Clayton-Johnson,2022,Colorado,Pac-12,,,,,,,20.0,84.0,1.0
Shaadie Clayton-Johnson,2023,Tulane,American,,,,,,,57.0,333.0,2.0
Shaadie Clayton-Johnson,2024,Tulane,American,,,,,,,41.0,150.0,0.0
Shacori Williams,2022,Army,Ind,,,,,,,13.0,41.0,1.0
Shadrick Byrd,2022,Charlotte,CUSA,,,,,,,132.0,583.0,3.0
Shadrick Byrd,2023,Charlotte,CUSA,,,,,,,149.0,620.0,4.0
Shadrick Byrd,2024,Charlotte,American,,,,,,,60.0,211.0,0.0
Shae Wyatt,2022,Tulane,American,12.0,0.0,1.0,0.0,0.0,0.0,,,
Shai Werts,2020,Georgia Southern,Sun Belt,11.0,67.0,127.0,799.0,9.0,1.0,170.0,740.0,5.0
Shai Werts,2021,Georgia Southern,Sun Belt,11.0,80.0,133.0,1062.0,8.0,6.0,146.0,720.0,11.0
Shai Werts,2022,Louisville,ACC,,,,,,,2.0,-9.0,0.0
Shakhi Carson,2023,Kent State,MAC,,,,,,,6.0,61.0,1.0
Shakif Seymour,2020,Toledo,MAC,,,,,,,154.0,741.0,5.0
Shakif Seymour,2021,Toledo,MAC,,,,,,,16.0,127.0,2.0
Shaleak Knotts,2023,Maryland,Big Ten,,,,,,,1.0,7.0,0.0
Shamar Garrett,2021,San Jose State,MWC,,,,,,,3.0,16.0,0.0
Shamar Garrett,2022,San Jose State,MWC,,,,,,,17.0,59.0,1.0
Shamar Garrett,2023,San Jose State,MWC,,,,,,,19.0,23.0,0.0
Shamari Brooks,2020,Tulsa,American,,,,,,,227.0,1046.0,6.0
Shamari Brooks,2022,Tulsa,American,,,,,,,218.0,1029.0,7.0
Shameen Jones,2020,Rutgers,Big Ten,,,,,,,1.0,4.0,0.0
Shameen Jones,2021,Rutgers,Big Ten,,,,,,,2.0,0.0,0.0
Shameen Jones,2022,Rutgers,Big Ten,,,,,,,3.0,14.0,0.0
Shane Buechele,2020,SMU,American,13.0,307.0,490.0,3929.0,34.0,10.0,64.0,105.0,2.0
Shane Buechele,2021,SMU,American,10.0,242.0,370.0,3095.0,23.0,6.0,58.0,105.0,2.0
Shane Illingworth,2021,Oklahoma State,Big 12,4.0,41.0,70.0,554.0,4.0,1.0,12.0,-18.0,0.0
Shane Illingworth,2022,Oklahoma State,Big 12,3.0,28.0,50.0,385.0,3.0,1.0,4.0,-1.0,0.0
Shane Illingworth,2023,Nevada,MWC,6.0,84.0,145.0,761.0,2.0,3.0,35.0,-57.0,0.0
Shane Illingworth,2024,Nevada,MWC,1.0,15.0,27.0,175.0,0.0,1.0,10.0,-14.0,0.0
Shane Simpson,2021,Virginia,ACC,,,,,,,54.0,278.0,2.0
Shannon Brooks,2020,Minnesota,Big Ten,,,,,,,73.0,408.0,2.0
Shaq Vann,2020,Eastern Michigan,MAC,,,,,,,149.0,715.0,8.0
Shaun Bradley,2020,Temple,American,,,,,,,4.0,12.0,0.0
Shaun Peterson Jr.,2020,Florida International,CUSA,,,,,,,8.0,32.0,0.0
Shaun Peterson Jr.,2020,Florida International,CUSA,,,,,,,8.0,32.0,0.0
Shaun Peterson Jr.,2021,Florida International,CUSA,,,,,,,28.0,188.0,2.0
Shaun Peterson Jr.,2021,Florida International,CUSA,,,,,,,28.0,168.0,2.0
Shaun Peterson Jr.,2022,Florida International,CUSA,,,,,,,58.0,217.0,2.0
Shaun Peterson Jr.,2022,Florida International,CUSA,,,,,,,58.0,217.0,2.0
Shaun Shivers,2020,Auburn,SEC,,,,,,,55.0,286.0,3.0
Shaun Shivers,2021,Auburn,SEC,,,,,,,62.0,276.0,1.0
Shaun Shivers,2022,Auburn,SEC,,,,,,,14.0,87.0,1.0
Shaun Shivers,2023,Indiana,Big Ten,,,,,,,143.0,592.0,6.0
Shaun Taylor,2020,Oklahoma State,Big 12,1.0,4.0,4.0,21.0,0.0,0.0,,,
Shaun Thomas,2024,Cincinnati,Big 12,,,,,,,7.0,12.0,0.0
Shawn Charles,2024,Arizona State,Pac-12,,,,,,,1.0,-10.0,0.0
Shawn Harris Jr.,2024,Massachusetts,Ind,,,,,,,2.0,6.0,0.0
Shawn Robinson,2021,Missouri,SEC,5.0,20.0,29.0,185.0,1.0,0.0,11.0,-39.0,0.0
Shawqi Itraish,2023,Rice,CUSA,5.0,22.0,41.0,197.0,0.0,4.0,5.0,-16.0,0.0
Shawqi Itraish,2024,Rice,American,3.0,2.0,4.0,19.0,0.0,2.0,1.0,4.0,0.0
Shea Patterson,2020,Michigan,Big Ten,13.0,214.0,381.0,3061.0,23.0,8.0,87.0,50.0,5.0
Shedeur Sanders,2024,Colorado,Pac-12,11.0,298.0,430.0,3230.0,27.0,3.0,111.0,-77.0,4.0
Shedrick Jackson,2023,Auburn,SEC,,,,,,,1.0,12.0,0.0
Shedro Louis,2020,Liberty,Ind,,,,,,,1.0,-5.0,0.0
Shedro Louis,2021,Liberty,Ind,,,,,,,61.0,429.0,3.0
Shedro Louis,2022,Liberty,Ind,,,,,,,79.0,446.0,4.0
Shedro Louis,2023,Liberty,Ind,,,,,,,122.0,529.0,8.0
Shedro Louis,2024,Tulane,American,,,,,,,34.0,101.0,0.0
Sheldon Canley,2023,San Diego State,MWC,,,,,,,2.0,4.0,0.0
Sheldon Croney Jr.,2020,Iowa State,Big 12,,,,,,,30.0,96.0,1.0
Sheldon Evans,2020,Marshall,CUSA,,,,,,,69.0,375.0,1.0
Sheldon Evans,2021,Marshall,CUSA,,,,,,,72.0,327.0,4.0
Sheldon Evans,2022,Marshall,CUSA,,,,,,,69.0,303.0,5.0
Sheldon Jones,2020,UTSA,CUSA,12.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.0,0.0
Sheldon Jones,2021,UTSA,CUSA,12.0,0.0,1.0,0.0,0.0,1.0,,,
Sheriron Jones,2020,New Mexico,MWC,6.0,34.0,76.0,500.0,2.0,7.0,47.0,204.0,3.0
Shermar Thornton,2023,Northern Illinois,MAC,10.0,1.0,1.0,3.0,1.0,0.0,,,
Shermari Jones,2021,Coastal Carolina,Sun Belt,,,,,,,84.0,398.0,3.0
Shermari Jones,2022,Coastal Carolina,Sun Belt,,,,,,,159.0,1040.0,13.0
Sherod White,2023,New Mexico,MWC,,,,,,,40.0,142.0,3.0
Sherod White,2024,New Mexico,MWC,,,,,,,37.0,155.0,1.0
Shi Smith,2020,South Carolina,SEC,10.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0
Shi Smith,2021,South Carolina,SEC,9.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0
Shield Taylor,2023,Stanford,Pac-12,,,,,,,1.0,2.0,0.0
Shocky Jacques-Louis,2020,Pitt,ACC,,,,,,,13.0,83.0,0.0
Shocky Jacques-Louis,2021,Pitt,ACC,,,,,,,5.0,17.0,0.0
Shocky Jacques-Louis,2022,Pitt,ACC,,,,,,,9.0,32.0,0.0
Shomari Lawrence,2024,Florida International,CUSA,,,,,,,125.0,566.0,4.0
Sieh Bangura,2022,Ohio,MAC,,,,,,,12.0,93.0,2.0
Sieh Bangura,2023,Ohio,MAC,,,,,,,222.0,1078.0,13.0
Sieh Bangura,2024,Ohio,MAC,,,,,,,178.0,811.0,7.0
Silas Bolden,2022,Oregon State,Pac-12,,,,,,,3.0,13.0,0.0
Silas Bolden,2023,Oregon State,Pac-12,,,,,,,9.0,105.0,2.0
Silas Bolden,2024,Oregon State,Pac-12,,,,,,,9.0,84.0,2.0
Simeon Evans,2024,Sam Houston,CUSA,10.0,1.0,1.0,23.0,0.0,0.0,1.0,9.0,0.0
Simeon Price,2023,Mississippi State,SEC,,,,,,,30.0,150.0,0.0
Simeon Price,2024,Mississippi State,SEC,,,,,,,5.0,41.0,0.0
Simi Bakare,2020,Missouri,SEC,,,,,,,8.0,37.0,0.0
Simi Fehoko,2021,Stanford,Pac-12,,,,,,,1.0,-1.0,0.0
Simino Walden,2020,Marshall,CUSA,,,,,,,1.0,12.0,0.0
Sincere McCormick,2020,UTSA,CUSA,,,,,,,177.0,983.0,8.0
Sincere McCormick,2021,UTSA,CUSA,,,,,,,249.0,1467.0,11.0
Sincere McCormick,2022,UTSA,CUSA,,,,,,,298.0,1479.0,15.0
Sione Angilau,2023,Air Force,MWC,,,,,,,3.0,9.0,0.0
Sione Finau,2020,BYU,Ind,,,,,,,59.0,359.0,2.0
Sione Finau,2021,BYU,Ind,,,,,,,12.0,48.0,0.0
Sione Tupou,2021,Texas State,Sun Belt,12.0,0.0,1.0,0.0,0.0,1.0,,,
Sione Tupou,2022,Texas State,Sun Belt,12.0,1.0,1.0,9.0,0.0,0.0,,,
Sione Vaki,2024,Utah,Pac-12,,,,,,,42.0,317.0,2.0
Skylar Thompson,2020,Kansas State,Big 12,13.0,177.0,297.0,2315.0,12.0,5.0,114.0,405.0,11.0
Skylar Thompson,2021,Kansas State,Big 12,3.0,40.0,64.0,626.0,4.0,0.0,19.0,38.0,3.0
Skylar Thompson,2022,Kansas State,Big 12,10.0,162.0,233.0,2113.0,12.0,4.0,48.0,4.0,4.0
Skyler Bell,2023,Wisconsin,Big Ten,,,,,,,13.0,160.0,0.0
Skyy Moore,2020,Western Michigan,MAC,,,,,,,1.0,2.0,1.0
Skyy Moore,2021,Western Michigan,MAC,,,,,,,1.0,0.0,0.0
Skyy Moore,2022,Western Michigan,MAC,,,,,,,1.0,10.0,0.0
Slade Bolden,2020,Alabama,SEC,13.0,1.0,1.0,6.0,1.0,0.0,4.0,10.0,0.0
Slade Bolden,2021,Alabama,SEC,,,,,,,1.0,1.0,0.0
Slade Bolden,2022,Alabama,SEC,,,,,,,1.0,0.0,0.0
Smoke Harris,2020,Louisiana Tech,CUSA,,,,,,,11.0,61.0,1.0
Smoke Harris,2021,Louisiana Tech,CUSA,,,,,,,5.0,30.0,1.0
Smoke Harris,2022,Louisiana Tech,CUSA,,,,,,,2.0,4.0,0.0
Smoke Harris,2023,Louisiana Tech,CUSA,,,,,,,8.0,-1.0,0.0
Smoke Harris,2024,Louisiana Tech,CUSA,,,,,,,9.0,1.0,0.0
Snoop Conner,2020,Ole Miss,SEC,,,,,,,81.0,512.0,5.0
Snoop Conner,2021,Ole Miss,SEC,,,,,,,93.0,421.0,8.0
Snoop Conner,2022,Ole Miss,SEC,,,,,,,130.0,647.0,13.0
Sol-Jay Maiava-Peters,2023,BYU,Ind,1.0,7.0,12.0,47.0,0.0,1.0,14.0,96.0,1.0
Solo Vaipulu,2024,Hawaii,MWC,,,,,,,12.0,63.0,0.0
Solomon Enis,2020,Utah,Pac-12,,,,,,,1.0,1.0,0.0
Solomon Lewis,2022,Louisiana Tech,CUSA,,,,,,,1.0,-4.0,0.0
Solomon Lewis,2023,Louisiana Tech,CUSA,,,,,,,2.0,7.0,0.0
Solomon Lewis,2024,Louisiana Tech,CUSA,,,,,,,1.0,0.0,0.0
Spence Massey,2021,Georgia Tech,ACC,,,,,,,3.0,47.0,0.0
Spencer Brasch,2020,California,Pac-12,2.0,9.0,25.0,71.0,0.0,1.0,7.0,-42.0,0.0
Spencer Brown,2020,UAB,CUSA,,,,,,,150.0,566.0,5.0
Spencer Brown,2021,UAB,CUSA,,,,,,,186.0,889.0,10.0
Spencer Nigh,2020,Auburn,SEC,,,,,,,1.0,2.0,0.0
Spencer Petras,2020,Iowa,Big Ten,3.0,6.0,10.0,25.0,0.0,0.0,1.0,1.0,1.0
Spencer Petras,2021,Iowa,Big Ten,8.0,140.0,245.0,1569.0,9.0,5.0,32.0,-4.0,2.0
Spencer Petras,2022,Iowa,Big Ten,12.0,165.0,288.0,1880.0,10.0,9.0,48.0,-109.0,5.0
Spencer Petras,2023,Iowa,Big Ten,12.0,157.0,281.0,1725.0,5.0,5.0,57.0,-182.0,3.0
Spencer Rattler,2020,Oklahoma,Big 12,3.0,7.0,11.0,81.0,1.0,0.0,3.0,23.0,0.0
Spencer Rattler,2021,Oklahoma,Big 12,11.0,214.0,317.0,3031.0,28.0,7.0,81.0,160.0,6.0
Spencer Rattler,2022,Oklahoma,Big 12,9.0,140.0,187.0,1483.0,11.0,5.0,43.0,77.0,3.0
Spencer Rattler,2023,South Carolina,SEC,13.0,264.0,399.0,3026.0,18.0,12.0,73.0,46.0,3.0
Spencer Rattler,2024,South Carolina,SEC,12.0,275.0,399.0,3186.0,19.0,8.0,97.0,104.0,4.0
Spencer Sanders,2020,Oklahoma State,Big 12,11.0,155.0,247.0,2065.0,16.0,11.0,139.0,628.0,2.0
Spencer Sanders,2021,Oklahoma State,Big 12,9.0,155.0,247.0,2007.0,14.0,8.0,101.0,269.0,2.0
Spencer Sanders,2022,Oklahoma State,Big 12,13.0,243.0,391.0,2839.0,20.0,12.0,146.0,668.0,6.0
Spencer Sanders,2023,Oklahoma State,Big 12,10.0,212.0,368.0,2642.0,17.0,9.0,107.0,391.0,8.0
Spencer Sanders,2024,Ole Miss,SEC,9.0,19.0,29.0,278.0,3.0,0.0,11.0,45.0,0.0
Spencer Shrader,2020,South Florida,American,,,,,,,2.0,23.0,1.0
Spencer Tears,2020,Northern Illinois,MAC,,,,,,,1.0,6.0,0.0
Squirrel White,2023,Tennessee,SEC,,,,,,,1.0,5.0,0.0
Squirrel White,2024,Tennessee,SEC,,,,,,,2.0,13.0,0.0
Stacy Sneed,2023,Houston,American,,,,,,,76.0,501.0,5.0
Stacy Sneed,2024,Houston,Big 12,,,,,,,48.0,282.0,1.0
Stanley Berryhill III,2021,Arizona,Pac-12,,,,,,,1.0,6.0,0.0
Stanley Berryhill III,2022,Arizona,Pac-12,,,,,,,19.0,121.0,0.0
Star Thomas,2023,New Mexico State,Ind,,,,,,,107.0,518.0,5.0
Star Thomas,2024,New Mexico State,CUSA,,,,,,,112.0,653.0,4.0
Steele Chambers,2020,Ohio State,Big Ten,,,,,,,19.0,135.0,1.0
Steele Chambers,2021,Ohio State,Big Ten,,,,,,,9.0,86.0,0.0
Stefan Cobbs,2021,Boise State,MWC,,,,,,,2.0,11.0,0.0
Stefan Cobbs,2022,Boise State,MWC,,,,,,,2.0,5.0,0.0
Stefan Cobbs,2023,Boise State,MWC,,,,,,,1.0,7.0,0.0
Stefan Cobbs,2024,Boise State,MWC,,,,,,,2.0,-10.0,0.0
Stephan Bracey,2021,Wisconsin,Big Ten,,,,,,,1.0,3.0,0.0
Stephan Bracey,2024,Central Michigan,MAC,,,,,,,1.0,-9.0,0.0
Stephan Robinson,2020,Kansas,Big 12,,,,,,,4.0,13.0,0.0
Stephan Robinson,2022,Northwestern,Big Ten,,,,,,,10.0,120.0,0.0
Stephen Calvert,2020,Liberty,Ind,13.0,249.0,431.0,3663.0,28.0,7.0,40.0,-151.0,0.0
Stephen Carr,2020,USC,Pac-12,,,,,,,72.0,396.0,5.0
Stephen Carr,2021,USC,Pac-12,,,,,,,46.0,176.0,2.0
Stephen Carr,2022,Indiana,Big Ten,,,,,,,155.0,600.0,6.0
Stephen Kotsanlee,2022,Utah State,MWC,,,,,,,1.0,-8.0,0.0
Stephen Kotsanlee,2023,Utah State,MWC,13.0,1.0,1.0,12.0,0.0,0.0,1.0,10.0,0.0
Stephen Kotsanlee,2024,Utah State,MWC,6.0,1.0,1.0,1.0,0.0,0.0,,,
Stephon Huderson,2020,Tulane,American,,,,,,,43.0,251.0,1.0
Stephon Huderson,2021,Tulane,American,,,,,,,128.0,773.0,4.0
Stephon Johnson Jr.,2023,Oklahoma State,Big 12,,,,,,,2.0,16.0,0.0
Stephon Johnson Jr.,2024,Houston,Big 12,,,,,,,1.0,13.0,0.0
Sterling Galban,2024,Jacksonville State,CUSA,,,,,,,6.0,23.0,0.0
Stetson Bennett,2020,Georgia,SEC,5.0,20.0,27.0,260.0,2.0,1.0,4.0,12.0,1.0
Stetson Bennett,2021,Georgia,SEC,8.0,86.0,155.0,1179.0,8.0,6.0,24.0,54.0,2.0
Stetson Bennett,2022,Georgia,SEC,14.0,185.0,287.0,2862.0,29.0,7.0,56.0,259.0,1.0
Stetson Bennett,2023,Georgia,SEC,15.0,310.0,454.0,4128.0,27.0,7.0,57.0,205.0,10.0
Steve Angeli,2024,Notre Dame,Ind,8.0,34.0,44.0,504.0,7.0,1.0,8.0,27.0,0.0
Steve Jenkins,2020,Nevada-Las Vegas,MWC,,,,,,,1.0,7.0,0.0
Steve Jenkins,2022,Nevada-Las Vegas,MWC,,,,,,,2.0,5.0,0.0
Steven Anderson,2020,Southern Mississippi,CUSA,,,,,,,62.0,195.0,3.0
Steven Anderson,2022,Tulsa,American,,,,,,,45.0,219.0,2.0
Steven Anderson,2023,Tulsa,American,,,,,,,84.0,352.0,6.0
Steven Duncan,2020,Western Kentucky,CUSA,3.0,70.0,119.0,790.0,5.0,4.0,15.0,11.0,1.0
Steven Johnson,2024,Charlotte,American,1.0,3.0,6.0,67.0,1.0,1.0,3.0,9.0,0.0
Steven Krajewski,2020,Connecticut,American,4.0,24.0,38.0,292.0,3.0,2.0,13.0,25.0,1.0
Steven Krajewski,2022,Connecticut,Ind,11.0,121.0,230.0,1221.0,7.0,10.0,61.0,173.0,3.0
Steven McBride,2022,Kansas,Big 12,,,,,,,1.0,3.0,0.0
Steven McBride,2023,Kansas,Big 12,,,,,,,1.0,4.0,0.0
Steven Montez,2020,Colorado,Pac-12,12.0,255.0,405.0,2808.0,17.0,10.0,65.0,153.0,3.0
Steven Williams,2020,Old Dominion,CUSA,12.0,2.0,3.0,58.0,1.0,1.0,,,
Stevie Bracey,2023,Virginia,ACC,,,,,,,1.0,-1.0,0.0
Stevie Rocker Jr.,2022,Arizona,Pac-12,,,,,,,31.0,153.0,0.0
Stevie Scott,2020,Indiana,Big Ten,,,,,,,178.0,845.0,10.0
Stevie Scott,2021,Indiana,Big Ten,,,,,,,156.0,561.0,10.0
Stone Earle,2023,North Texas,CUSA,4.0,5.0,8.0,45.0,1.0,0.0,18.0,110.0,1.0
Stone Earle,2024,North Texas,American,4.0,22.0,40.0,274.0,4.0,4.0,16.0,70.0,0.0
Stone Frost,2022,Middle Tennessee State,CUSA,,,,,,,1.0,3.0,0.0
Stone Frost,2023,Middle Tennessee State,CUSA,1.0,1.0,1.0,-4.0,0.0,0.0,4.0,33.0,0.0
Stone Hollenbach,2023,Western Michigan,MAC,1.0,4.0,5.0,15.0,0.0,1.0,1.0,-9.0,0.0
Stone Norton,2021,Florida International,CUSA,5.0,25.0,52.0,252.0,3.0,0.0,17.0,-71.0,0.0
Stone Smartt,2020,Old Dominion,CUSA,10.0,101.0,177.0,1006.0,1.0,6.0,104.0,181.0,5.0
Stone Smartt,2022,Old Dominion,CUSA,,,,,,,5.0,10.0,0.0
Sutton Smith,2023,Memphis,American,,,,,,,29.0,135.0,2.0
Sutton Smith,2024,Memphis,American,,,,,,,63.0,305.0,2.0
Sy'veon Wilkerson,2024,Colorado,Pac-12,,,,,,,53.0,190.0,3.0
Sylvester Mayers,2020,Clemson,ACC,,,,,,,1.0,0.0,0.0
Sylvester Mayers,2021,Clemson,ACC,,,,,,,1.0,2.0,0.0
T'Qele Holmes,2020,Coastal Carolina,Sun Belt,,,,,,,2.0,9.0,0.0
T.J. Deshields,2020,Akron,MAC,3.0,3.0,8.0,22.0,0.0,2.0,2.0,4.0,0.0
T.J. Deshields,2021,Akron,MAC,2.0,7.0,16.0,54.0,0.0,1.0,2.0,-4.0,0.0
T.J. Graham,2021,Texas State,Sun Belt,,,,,,,1.0,4.0,0.0
T.J. Hammonds,2020,Arkansas,SEC,,,,,,,8.0,65.0,0.0
T.J. Hammonds,2021,Arkansas,SEC,,,,,,,14.0,101.0,0.0
T.J. Hammonds,2022,Arkansas,SEC,,,,,,,1.0,-1.0,0.0
T.J. Pledger,2020,Oklahoma,Big 12,,,,,,,10.0,65.0,1.0
T.J. Pledger,2021,Oklahoma,Big 12,,,,,,,95.0,451.0,5.0
T.J. Pledger,2022,Utah,Pac-12,,,,,,,104.0,694.0,6.0
T.J. Simmons,2020,West Virginia,Big 12,,,,,,,1.0,-4.0,0.0
